file_name;label;binary_label
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/35_20210418_674_.jpg;cervidae;1
vacia/noanimal_zoo_1_4/34_20210115_7797_.jpg;vacia;0
cervidae/ciervo_vacias_humanos_pnc_2012_me/a6491im000189.jpg;cervidae;1
jabali/jabali_pnc_2013-o_red_isaac/b5665im000116.jpg;jabali;1
vacia/noanimal_zoo_5_6_7_9/25_20210417_12576_.jpg;vacia;0
zorro/zorro_pnc_2013-i_red_me/591im000020.jpg;zorro;1
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam0425abril2015_20130815_021006_sunp2383.jpg;vacia;0
gato_domestico/gato_wellingtoncameratraps_ss/111116164714021cs141.jpg;gato_domestico;1
jabali/wildboar_zoo_1_4/15_20210117_133_.jpg;jabali;1
vacia/empty_caltechcameratraps/598307b5-23d2-11e8-a6a3-ec086b02610b.jpg;vacia;0
zorro/redfox_zoo_1_4/31_20201023_184_.jpg;zorro;1
cervidae/ciervo_pnc_2014_isaac/c22568im000057.jpg;cervidae;1
vaca/cow_zoo_1_4/21_20201217_2193_.jpg;vaca;1
cervidae/cervidredorfallowdeer_zoo_1_4/39_20201116_510_.jpg;cervidae;1
jabali/jabali_revginetasjc_rev1_4_donana/37_20201116_15995_.jpg;jabali;1
cervidae/ciervo_pnm_2013-o_isaac/f5062im000164.jpg;cervidae;1
vacia/noanimal_zoo_1_4/7_20210115_1947_.jpg;vacia;0
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/42_20210218_246__2021_04_1506_16_22utc_.jpg;cervidae;1
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam1725abril2015_20150406_092308_img_0093.jpg;vacia;0
jabali/jabali_alumno_1_am_2/37_20201024_622_.jpg;jabali;1
meloncillo/2_meloncillo_pepe_irec_jc/imag0125__3_.jpg;meloncillo;1
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/24_20210219_254__2021_04_1506_16_22utc_.jpg;cervidae;1
lince/lince_a_linces2_leo_jc/lince99_58_.jpg;lince;1
garduna/garduna_pnm_2013-o_me/f18614im000465.jpg;garduna;1
vacia/noanimal_zoo_1_4/31_20201117_548_.jpg;vacia;0
cervidae/cervido_simone_2/37_20201024_1604_.jpg;cervidae;1
vacia/noanimal_zoo_1_4/6_20201812_14639_.jpg;vacia;0
tejon/europeanbadger_zoo_1_4/42_20201026_149_.jpg;tejon;1
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/2_20210219_4410__2021_04_1506_16_22utc_.jpg;cervidae;1
humanovehiculo/humanovehiculo_vacias_humanos_pnc_2012_me/a34888imag0006.jpg;humanovehiculo;1
cervidae/ciervo_vacias_humanos_pnc_2012_me/a6994im000048.jpg;cervidae;1
cervidae/corzo_alumno_2_am_jc/stc_0039_frame100.jpg;cervidae;1
vacia/vacia_javi_2_jc/27_20201023_6877_.jpg;vacia;0
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/2_20210319_1232_.jpg;cervidae;1
gato_domestico/gato_wellingtoncameratraps_ss/2606152015480359l101.jpg;gato_domestico;1
cervidae/3_ciervo_simone_2/34_20201024_5731_.jpg;cervidae;1
vacia/vacia_alumno_1_th/nada_34__frame040.jpg;vacia;0
zorro/zorro_pnc_2012_jc/a15660imag0063.jpg;zorro;1
vacia/noanimal_zoo_1_4/34_20210115_1740_.jpg;vacia;0
vacia/empty_snapshotmountainzebra/mtz_s1_d06_r1_imag2916.jpg;vacia;0
lince/lince_a_linces2_leo_jc/lince122_76_.jpg;lince;1
vacia/empty_caltechcameratraps/5a24a9b0-23d2-11e8-a6a3-ec086b02610b.jpg;vacia;0
vacia/nothing_mammalweb/58432.jpg;vacia;0
vacia/noanimal_zoo_1_4/4_20210117_2889_.jpg;vacia;0
vacia/empty_snapshotmountainzebra/mtz_s1_d05_r1_imag0178.jpg;vacia;0
humanovehiculo/humano_vehiculo_pnm_2012_isaac/d15443im000003.jpg;humanovehiculo;1
zorro/fox_caltechcameratrap_me/58f5afdf-23d2-11e8-a6a3-ec086b02610b.jpg;zorro;1
vacia/noanimal_zoo_1_4/6_20201812_10839_.jpg;vacia;0
vacia/noanimal_zoo_1_4/15_20201117_1694_.jpg;vacia;0
lince/linces_fecha_linces2_leo_jc/2_lince_flecha_linces2_leo_jc/lince190_25_.jpg;lince;1
leporido/conejo_wellingtoncameratraps_ss/090516085040035c9192.jpg;leporido;1
garduna/garduna_pnc_2012_jc/a3504im000056.jpg;garduna;1
vacia/vacia_paco_carro_jc/img_0042.jpg;vacia;0
cervidae/ciervo_pnc_2012_isaac/a15141im000171.jpg;cervidae;1
vacia/vacia_alumno_am_2/39_20201019_186_.jpg;vacia;0
zorro/zorro_pepe_irec/zorro_pepe_irec_me/imag0364__3_.jpg;zorro;1
vacia/vacias_2_de_2_pnc_2012_isaac/a8127im000080.jpg;vacia;0
leporido/rabbit_islandconservationcameratraps/chile_piedra012013_07052013153211.jpg;leporido;1
zorro/zorro_pnm_2013-o_isaac/f27919imag0493.jpg;zorro;1
zorro/zorro_pnm_2013-0_me/f15081im000089.jpg;zorro;1
cervidae/cervidredorfallowdeer_zoo_1_4/2_20201117_4441_.jpg;cervidae;1
leporido/leporidrabbitorhare_zoo_1_4/15_20201117_6387_.jpg;leporido;1
vacia/empty_caltechcameratraps/5a21784f-23d2-11e8-a6a3-ec086b02610b.jpg;vacia;0
micromamiferos/rat_islandconservationcameratraps/palau_cam09a12132018_20181005_201456_rcnx0488.jpg;micromamiferos;1
vacia/noanimal_zoo_1_4/34_20210115_1293_.jpg;vacia;0
vacia/empty_caltechcameratraps/5a1cb1bb-23d2-11e8-a6a3-ec086b02610b.jpg;vacia;0
gato_domestico/cat_caltechcameratrap/598497f2-23d2-11e8-a6a3-ec086b02610b.jpg;gato_domestico;1
cervidae/deer_caltechcameratrap/59b614f4-23d2-11e8-a6a3-ec086b02610b.jpg;cervidae;1
vacia/noanimal_zoo_5_6_7_9/36_20210618_8016_.jpg;vacia;0
jabali/wildboar_zoo_1_4/29_20201023_578_.jpg;jabali;1
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam1826julio2015_20150627_104218_img_0363.jpg;vacia;0
vacia/empty_snapshotmountainzebra/mtz_s1_e06_r3_imag0026.jpg;vacia;0
leporido/rabbit_islandconservationcameratraps/chile_frances012013_20122012193136.jpg;leporido;1
lince/linces_fecha_linces2_leo_jc/2_lince_flecha_linces2_leo_jc/lince183_56_.jpg;lince;1
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam11518mayo2017a_20170121_124648_img_0222.jpg;vacia;0
zorro/zorro_vacias_humanos_pnc_2012_me/a34938imag0059.jpg;zorro;1
vacia/noanimal_zoo_5_6_7_9/25_20210417_3125_.jpg;vacia;0
micromamiferos/rat_islandconservationcameratraps/micronesia_cam06_cam06june2019_pig_20190629210519_1310.jpg;micromamiferos;1
gato_domestico/cat_caltechcameratrap/5935a64d-23d2-11e8-a6a3-ec086b02610b.jpg;gato_domestico;1
leporido/rabbit_islandconservationcameratraps/chile_frances012013_25122012184758.jpg;leporido;1
ave/ave_vacias_humanos_pnc_2012_me/a19195im000328.jpg;ave;1
vaca/cow_zoo_1_4/21_20201217_1661_.jpg;vaca;1
caballo/caballos_alumno_am/caballos_alumno_am/9_20201712_1002_.jpg;caballo;1
vacia/noanimal_zoo_5_6_7_9/19_20210219_745__2021_04_1506_16_22utc_.jpg;vacia;0
lince/lince_b_linces2_leo_jc/lince228_124_.jpg;lince;1
zorro/zorro_pnc_2013-o_red_isaac/b362im000141.jpg;zorro;1
cervidae/ciervo_ss/19_20201023_26_.jpg;cervidae;1
vacia/noanimal_zoo_1_4/2_20210115_3170_.jpg;vacia;0
vacia/noanimal_zoo_5_6_7_9/13_20210218_1672__2021_04_1506_16_22utc_.jpg;vacia;0
vacia/vacias_pnm_2013-o_isaac/f3011imag0776.jpg;vacia;0
vacia/noanimal_zoo_1_4/26_20201020_11975_.jpg;vacia;0
gato_domestico/gato_me_casa/img_1762_x1.jpg;gato_domestico;1
leporido/rabbit_islandconservationcameratraps/chile_frances012013_24122012235538.jpg;leporido;1
caballo/caballos_alumno_am/caballos_alumno_am/2_20201215_1851_.jpg;caballo;1
caballo/caballos_alumno_am/caballos_alumno_am/2_20201215_6130_.jpg;caballo;1
jabali/3_jabalies_pnc_2012_jc/a23588im000041.jpg;jabali;1
leporido/2_conejo_paco_carro_jc/pict1599.jpg;leporido;1
humanovehiculo/humanovehiculo_leo_donana/0003572.jpg;humanovehiculo;1
cervidae/corzo_alumno_2_am_jc/dscf0008_frame280.jpg;cervidae;1
gato_domestico/gato_wellingtoncameratraps_ss/0406151420020745l091.jpg;gato_domestico;1
cervidae/ciervo_javi_3_jc/21_20201025_1692_.jpg;cervidae;1
caballo/horse_zoo_1_4/35_20210114_1993_.jpg;caballo;1
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam0425abril2015_20130828_033756_sunp6789.jpg;vacia;0
cervidae/cervidredorfallowdeer_zoo_1_4/21_20201119_1854_.jpg;cervidae;1
jabali/wildboar_zoo_1_4/7_20201118_1751_.jpg;jabali;1
vacia/empty_snapshotmountainzebra/mtz_s1_d06_r1_imag0619.jpg;vacia;0
lince/lince_a_linces2_leo_jc/lince77_254_.jpg;lince;1
vacia/vacias_1_de_2_pnc_2012_isaac/a38843imag0598.jpg;vacia;0
zorro/zorro_pnc_2014_manuel/c6176im000116.jpg;zorro;1
humanovehiculo/humanovehiculo_vacias_humanos_pnc_2012_me/a4005im000003.jpg;humanovehiculo;1
vacia/noanimal_zoo_5_6_7_9/24_20210318_5337_.jpg;vacia;0
vacia/noanimal_zoo_1_4/34_20210115_4232_.jpg;vacia;0
gato_domestico/gato_wellingtoncameratraps_ss/050416024924017b7512.jpg;gato_domestico;1
humanovehiculo/humanovehiculo_pnc_2014_manuel/c13969imag0066.jpg;humanovehiculo;1
vacia/empty_islandconservationcameratraps/ecuador1_ic1611_20150101_000001_img_0513.jpg;vacia;0
gato_domestico/cat_islandconservationcameratraps/puertorico_23_20141119_112052_ek000186.jpg;gato_domestico;1
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam1425abril2015_20150421_123252_img_2117.jpg;vacia;0
gato_domestico/cat_caltechcameratrap/59af9754-23d2-11e8-a6a3-ec086b02610b.jpg;gato_domestico;1
ave/ave_alumno_2_am_jc/stc_0005_2__frame070.jpg;ave;1
cervidae/cervidredorfallowdeer_zoo_1_4/3_20201217_62_.jpg;cervidae;1
vaca/cow_zoo_5_6_7_9/21_20210615_1913_.jpg;vaca;1
vacia/empty_islandconservationcameratraps/micronesia_cam02april2019_20190411_183444_rcnx0007.jpg;vacia;0
vacia/vacias_2_de_2_pnc_2012_isaac/a731im000089.jpg;vacia;0
cervidae/cervidredorfallowdeer_zoo_1_4/4_20201220_531_.jpg;cervidae;1
caballo/horse_zoo_5_6_7_9/44_20210618_323_.jpg;caballo;1
cervidae/ciervo_pnc_2012_jc/a6374im000076.jpg;cervidae;1
zorro/zorro_pepe_irec/zorro_pepe_irec_me/imag0144__11_.jpg;zorro;1
cervidae/deer_caltechcameratrap/59c31bed-23d2-11e8-a6a3-ec086b02610b.jpg;cervidae;1
vacia/empty_snapshotmountainzebra/mtz_s1_d05_r1_imag2752.jpg;vacia;0
zorro/zorro_pnc_2014_manuel/c18143imag0010.jpg;zorro;1
micromamiferos/rat_islandconservationcameratraps/micronesia_cam06_cam06june2019_pig_20190629194058_11063.jpg;micromamiferos;1
leporido/lagomorpha3__diego_2_rev_donana/6_20201023_2263_.jpg;leporido;1
vaca/cow_zoo_1_4/2_20210115_3563_.jpg;vaca;1
leporido/rabbit_islandconservationcameratraps/chile_frances022013_20042013152044.jpg;leporido;1
humanovehiculo/humanovehiculo_pnc_2013-o_red_isaac/b197file0117.jpg;humanovehiculo;1
vaca/cow_zoo_5_6_7_9/9_20210615_2193_.jpg;vaca;1
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam0725abril2015a_20130813_063351_sunp4663.jpg;vacia;0
jabali/wildboar_zoo_1_4/37_20201116_16211_.jpg;jabali;1
humanovehiculo/humano_vehiculo_pnc_2013-i_isaac/9216im000005.jpg;humanovehiculo;1
caballo/horse_zoo_1_4/28_20201117_569_.jpg;caballo;1
jabali/jabali_pnc_2013-o_red_isaac/b10746imag0299.jpg;jabali;1
jabali/wildboar_zoo_1_4/4_20210117_4443_.jpg;jabali;1
vacia/empty_caltechcameratraps/59e9199e-23d2-11e8-a6a3-ec086b02610b.jpg;vacia;0
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/42_20210618_167_.jpg;cervidae;1
mapache/raccoon_caltechcameratrap_me/587d42ea-23d2-11e8-a6a3-ec086b02610b.jpg;mapache;1
jabali/wildboar_zoo_1_4/40_20201024_3105_.jpg;jabali;1
ave/ave_ave_wellingtoncameratraps_ss/160116152954022a7516.jpg;ave;1
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/9_20210318_693_.jpg;cervidae;1
ave/ave_ave_wellingtoncameratraps_ss/010116133116014c5902.jpg;ave;1
cervidae/deer_caltechcameratrap/59c17702-23d2-11e8-a6a3-ec086b02610b.jpg;cervidae;1
ave/raven_islandconservationcameratraps/dominicanrepublic_cam2416marzo2016_20160226_080448_img_0033.jpg;ave;1
vacia/noanimal_zoo_1_4/15_20210117_5247_.jpg;vacia;0
vacia/empty_snapshotkaroo/kar_s1_f02_r1_imag0761.jpg;vacia;0
vacia/noanimal_zoo_5_6_7_9/50_20210417_25096_.jpg;vacia;0
lince/linces_fecha_linces2_leo_jc/2_lince_flecha_linces2_leo_jc/lince130_519_.jpg;lince;1
gato_domestico/gato_wellingtoncameratraps_ss/0106152256560460l051.jpg;gato_domestico;1
cervidae/ciervo_pnc_2013-i_me/9425im000023.jpg;cervidae;1
cervidae/cervidae_buscar_cab_isaac_sin_contar/4_20201220_758_.jpg;cervidae;1
cervidae/cervicidae_alumno_th_3_th_jc/30_20201021_9179_.jpg;cervidae;1
zorro/zorro_pnc_2013-o_me/b1105im000142.jpg;zorro;1
ave/ave_ave_wellingtoncameratraps_ss/050216150446044b7485.jpg;ave;1
cervidae/ciervo_pnc_2012_jc/a33685im000181.jpg;cervidae;1
caballo/caballos_javier_jc/2_20201117_448_.jpg;caballo;1
cervidae/cervidredorfallowdeer_zoo_1_4/37_20210115_1175_.jpg;cervidae;1
gato_domestico/gato_wellingtoncameratraps_ss/0705151934400549s261.jpg;gato_domestico;1
zorro/redfox_zoo_1_4/32_20201218_442_.jpg;zorro;1
vacia/empty_snapshotmountainzebra/mtz_s1_d07_r1_imag2140.jpg;vacia;0
meloncillo/meloncillo_pepe_irec_jc/imag0545__5_.jpg;meloncillo;1
vacia/vacia_paco_carro_jc/img_1656.jpg;vacia;0
ave/ave_soraya_padilla_alumno_1_th/dscf0035_frame090_2_.jpg;ave;1
vacia/noanimal_zoo_5_6_7_9/24_20210418_7480_.jpg;vacia;0
ave/bird_caltechcameratrap/589e67d5-23d2-11e8-a6a3-ec086b02610b.jpg;ave;1
zorro/redfox_zoo_5_6_7_9/11_20210418_1578_.jpg;zorro;1
vacia/empty_snapshotkaroo/kar_s1_b01_r1_imag1140.jpg;vacia;0
vacia/vacias_2_de_2_pnc_2012_isaac/a13574im000006.jpg;vacia;0
cervidae/cervidredorfallowdeer_zoo_1_4/28_20201117_81_.jpg;cervidae;1
cervidae/cervidredorfallowdeer_zoo_1_4/15_20201117_6067_.jpg;cervidae;1
vacia/noanimal_zoo_5_6_7_9/19_20210319_2808_.jpg;vacia;0
vacia/noanimal_zoo_1_4/6_20201116_6518_.jpg;vacia;0
jabali/wildboar_zoo_1_4/7_20201118_2741_.jpg;jabali;1
cervidae/ciervo_pnc_2013-o_me/b5822im000282.jpg;cervidae;1
cervidae/ciervo_simone_2/37_20201024_2204_.jpg;cervidae;1
ave/chicken_ena24/6426.jpg;ave;1
vacia/noanimal_zoo_5_6_7_9/24_20210318_903_.jpg;vacia;0
leporido/conejo_paco_carro_jc/pict2005.jpg;leporido;1
vacia/noanimal_zoo_1_4/15_20210117_16336_.jpg;vacia;0
vacia/vacias_pnc_2014_isaac/c20672im000486.jpg;vacia;0
vacia/noanimal_zoo_1_4/26_20201020_15229_.jpg;vacia;0
caballo/caballos_alumno_am/caballos_alumno_am/2_20201215_2164_.jpg;caballo;1
leporido/rabbit_islandconservationcameratraps/chile_frances012013_13012013154520.jpg;leporido;1
vacia/noanimal_zoo_1_4/7_20210115_3820_.jpg;vacia;0
vacia/noanimal_zoo_5_6_7_9/5_20210417_1663_.jpg;vacia;0
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam0425abril2015_20130827_044353_sunp6497.jpg;vacia;0
vacia/empty_islandconservationcameratraps/puertorico_26_20141224_145642_ek000331.jpg;vacia;0
jabali/wildboar_zoo_5_6_7_9/33_20210218_185__2021_04_1506_16_22utc_.jpg;jabali;1
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/49_20210418_4520_.jpg;cervidae;1
vacia/noanimal_zoo_5_6_7_9/2_20210417_21034_.jpg;vacia;0
vacia/empty_caltechcameratraps/599a5c92-23d2-11e8-a6a3-ec086b02610b.jpg;vacia;0
vacia/noanimal_zoo_1_4/6_20201116_2530_.jpg;vacia;0
ave/shearwater_islandconservationcameratraps/chile_vaqueria2013_1012201250207.jpg;ave;1
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/17_20210218_147__2021_04_1506_16_22utc_.jpg;cervidae;1
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam0425abril2015_20130808_050607_sunp1258.jpg;vacia;0
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/28_20210615_344_.jpg;cervidae;1
cervidae/deer_caltechcameratrap/599103bd-23d2-11e8-a6a3-ec086b02610b.jpg;cervidae;1
zorro/zorro_alumno_2_am_jc/dscf0233_frame070.jpg;zorro;1
vacia/empty_islandconservationcameratraps/ecuador1_ic1611_20150101_000004_img_0856.jpg;vacia;0
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/28_20210417_1479_.jpg;cervidae;1
zorro/zorro_pnm_2013-i_me/e2721im000064.jpg;zorro;1
ave/ave_ave_wellingtoncameratraps_ss/200116182546039a1166.jpg;ave;1
jabali/wildboar_zoo_1_4/15_20210117_6749_.jpg;jabali;1
vacia/snampshotenonkishu/eno_s1_d06_r1_imag4365.jpg;vacia;0
mapache/raccoon_caltechcameratrap_me/58aa57e5-23d2-11e8-a6a3-ec086b02610b.jpg;mapache;1
vacia/vacias_1_de_2_pnc_2012_isaac/a43741im000567.jpg;vacia;0
jabali/wildboar_zoo_5_6_7_9/35_20210418_460_.jpg;jabali;1
jabali/jabali_pnc_2014_manuel/c8771im000075.jpg;jabali;1
humanovehiculo/humanorvehicle_zoo_5_6_7_9/3_20210417_8_.jpg;humanovehiculo;1
lince/lince_b_linces2_leo_jc/lince229_19_.jpg;lince;1
vacia/vacia_paco_carro_jc/01060159.jpg;vacia;0
vacia/empty_caltechcameratraps/595def33-23d2-11e8-a6a3-ec086b02610b.jpg;vacia;0
leporido/2_conejo_paco_carro_jc/pict2399.jpg;leporido;1
cervidae/ciervo_javi_3_jc/21_20201025_4464_.jpg;cervidae;1
perro/dog_islandconservationcameratraps/ecuador1_ic1619_20180811_141939_img_0109.jpg;perro;1
vacia/empty_islandconservationcameratraps/micronesia_cam16april2019_20190414_185503_rcnx0372.jpg;vacia;0
vacia/empty_snapshotkaroo/kar_s1_a01_r1_imag00060.jpg;vacia;0
humanovehiculo/humanovehiculo_pnc_2014_manuel/c28500im000001.jpg;humanovehiculo;1
vacia/empty_caltechcameratraps/5a0e352e-23d2-11e8-a6a3-ec086b02610b.jpg;vacia;0
vacia/empty_islandconservationcameratraps/palau_cam04a12132018_20180824_104709_rcnx0004.jpg;vacia;0
zorro/zorro_pnc_2012_jc/a11552im000637.jpg;zorro;1
jabali/jabali_pnc_2014_manuel/c6008im000204.jpg;jabali;1
vacia/noanimal_zoo_1_4/28_20201218_1576_.jpg;vacia;0
humanovehiculo/car_caltechcameratrap_me/vehiculo/59f2c360-23d2-11e8-a6a3-ec086b02610b.jpg;humanovehiculo;1
humanovehiculo/humanos_paco_carro_jc/pict0025.jpg;humanovehiculo;1
cervidae/ciervo_pnm_2013-o_isaac/f1712im000195.jpg;cervidae;1
vaca/cow_caltechcameratrap/58910d6c-23d2-11e8-a6a3-ec086b02610b.jpg;vaca;1
vacia/noanimal_zoo_1_4/7_20210115_2864_.jpg;vacia;0
vacia/empty_snapshotmountainzebra/mtz_s1_g04_r3_imag1791.jpg;vacia;0
vacia/empty_caltechcameratraps/59f5ffe8-23d2-11e8-a6a3-ec086b02610b.jpg;vacia;0
cervidae/cervidredorfallowdeer_zoo_1_4/16_20201025_95_.jpg;cervidae;1
cervidae/cervidredorfallowdeer_zoo_1_4/10_20210115_5892_.jpg;cervidae;1
gineta/gineta_pnm_2013-o_isaac/f18892im000743.jpg;gineta;1
vacia/vacia_paco_carro_jc/01130494.jpg;vacia;0
cervidae/ciervo_pnc_2013-i_me/9990im000173.jpg;cervidae;1
jabali/wildboar_zoo_1_4/37_20201116_7968_.jpg;jabali;1
vacia/noanimal_zoo_1_4/16_20210116_54_.jpg;vacia;0
vacia/noanimal_zoo_5_6_7_9/25_20210417_8816_.jpg;vacia;0
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam2015abril2015_20150402_144946_img_3112.jpg;vacia;0
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/17_20210318_526_.jpg;cervidae;1
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam0425abril2015_20130822_074118_sunp4513.jpg;vacia;0
vacia/noanimal_zoo_5_6_7_9/2_20210618_7623_.jpg;vacia;0
caballo/horse_zoo_1_4/2_20201215_1822_.jpg;caballo;1
humanovehiculo/humanorvehicle_zoo_5_6_7_9/28_20210318_22_.jpg;humanovehiculo;1
zorro/zorro_vacias_humanos_pnc_2012_me/a29413im000132.jpg;zorro;1
jabali/wildboar_zoo_5_6_7_9/25_20210319_4573_.jpg;jabali;1
vacia/noanimal_zoo_1_4/25_20201024_944_.jpg;vacia;0
vacia/noanimal_zoo_5_6_7_9/25_20210417_6271_.jpg;vacia;0
meloncillo/2_meloncillo_pepe_irec_jc/imag1180.jpg;meloncillo;1
caballo/caballos_th_jc/17_20201611_57_.jpg;caballo;1
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam1826junio2015_20150505_102248_img_2193.jpg;vacia;0
vacia/noanimal_zoo_5_6_7_9/36_20210319_10890_.jpg;vacia;0
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/10_20210319_10006_.jpg;cervidae;1
vacia/noanimal_zoo_1_4/7_20210115_3465_.jpg;vacia;0
cervidae/ciervo_pnc_2014_jc/c23428im000053.jpg;cervidae;1
zorro/zorro_pnc_2014_jc/c6750im000098.jpg;zorro;1
vacia/vacia_alumno_1_am/40_20201024_411_.jpg;vacia;0
leporido/rabbit_caltechcameratrap_me/593a4d02-23d2-11e8-a6a3-ec086b02610b.jpg;leporido;1
garduna/garduna_pnc_2013-o_red_isaac/b19818imag0068.jpg;garduna;1
vacia/noanimal_zoo_1_4/6_20201812_9876_.jpg;vacia;0
cervidae/cervidredorfallowdeer_zoo_1_4/39_20210115_558_.jpg;cervidae;1
cervidae/cervidae_buscar_cab_isaac_sin_contar/9_20201118_1318_.jpg;cervidae;1
ave/ave_ave_wellingtoncameratraps_ss/031116114400040a1121.jpg;ave;1
vacia/vacia_paco_carro_jc/img_2030.jpg;vacia;0
vacia/empty_snapshotmountainzebra/mtz_s1_d06_r1_imag2770.jpg;vacia;0
cervidae/cervidredorfallowdeer_zoo_1_4/15_20201215_3162_.jpg;cervidae;1
vacia/empty_snapshotmountainzebra/mtz_s1_f04_r3_imag0068.jpg;vacia;0
gineta/gineta_alumno_2_2_th_jc/19_20201023_22_.jpg;gineta;1
caballo/caballos_alumno_am/caballos_alumno_am/9_20201712_425_.jpg;caballo;1
lince/linces_fecha_linces2_leo_jc/3_lince_flecha_linces2_leo_jc/lince50_33_.jpg;lince;1
leporido/rabbit_islandconservationcameratraps/chile_vaqueria2013_0702201393937.jpg;leporido;1
cervidae/ciervo_pnm_2012_me/d16142imag0041.jpg;cervidae;1
vacia/vacia_paco_carro_jc/img_1081.jpg;vacia;0
ave/americancrow_ena24/8768.jpg;ave;1
vacia/noanimal_zoo_1_4/37_20201116_5537_.jpg;vacia;0
leporido/2_conejo_paco_carro_jc/pict0232.jpg;leporido;1
cervidae/ciervo_pnc_2012_jc/a601im000024.jpg;cervidae;1
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam1826junio2015_20150505_105010_img_2351.jpg;vacia;0
leporido/conejo_pnm_2012_me/d15342im000100.jpg;leporido;1
caballo/caballo_paco_carro_jc/pict0502.jpg;caballo;1
vaca/cow_caltechcameratrap/592c4ba4-23d2-11e8-a6a3-ec086b02610b.jpg;vaca;1
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/15_20210219_6563__2021_04_1506_16_22utc_.jpg;cervidae;1
