file_name;label;threshold;detector_label;false_positive;false_negative;time_inference
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/20_20210219_2099__2021_04_1506_16_22utc_.jpg;1;0.3;1;0;0;5.21
leporido/conejo_pnc_2014_jc/c8663im000121.jpg;1;0.3;1;0;0;5.21
vacia/vacia_alumno_am_2/25_20201024_312_.jpg;0;0.3;0;0;0;5.64
lince/lince_a_linces2_leo_jc/lince130_306_.jpg;1;0.3;1;0;0;5.67
cervidae/ciervo_simone_2/37_20201024_1156_.jpg;1;0.3;1;0;0;5.37
cervidae/2_ciervo_alumno_2_th/34_20201024_2381_.jpg;1;0.3;1;0;0;5.29
cervidae/ciervo_simone_2/34_20201024_5494_.jpg;1;0.3;1;0;0;5.28
humanovehiculo/humano_vehiculo_pnc_2014_isaac/c12199imag0129.jpg;1;0.3;1;0;0;4.99
vacia/noanimal_zoo_5_6_7_9/50_20210417_25294_.jpg;0;0.3;0;0;0;5.28
cervidae/ciervo_pnc_2012_jc/a14725im000641.jpg;1;0.3;0;0;1;4.98
vaca/cow_caltechcameratrap/585c030e-23d2-11e8-a6a3-ec086b02610b.jpg;1;0.3;1;0;0;5.02
cervidae/cervidredorfallowdeer_zoo_1_4/17_20201225_61_.jpg;1;0.3;1;0;0;5.3
vacia/noanimal_zoo_5_6_7_9/24_20210615_7263_.jpg;0;0.3;0;0;0;5.29
ave/otherspecies_zoo_5_6_7_9/38_20210618_1691_.jpg;1;0.3;0;0;1;5.36
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam0926julio2015_20150630_185725_img_0015.jpg;0;0.3;1;1;0;5.29
garduna/garduna_vacias_humanos_pnc_2012_me/a43103imag0017.jpg;1;0.3;1;0;0;5.05
vacia/empty_snapshotmountainzebra/mtz_s1_d06_r1_imag0865.jpg;0;0.3;0;0;0;4.94
ave/bird_caltechcameratrap/58ce4024-23d2-11e8-a6a3-ec086b02610b.jpg;1;0.3;1;0;0;5.0
vacia/vacias_pnc_2014_isaac/c11233imag0016.jpg;0;0.3;0;0;0;4.95
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/35_20210218_2606__2021_04_1506_16_22utc_.jpg;1;0.3;1;0;0;5.3
cervidae/ciervo_pnm_2013-o_isaac/f11190im000199.jpg;1;0.3;1;0;0;5.04
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam11618mayo2017_20170410_092515_img_0069.jpg;0;0.15;0;0;0;8.48
vacia/noanimal_zoo_1_4/28_20201019_329_.jpg;0;0.15;1;1;0;5.27
jabali/jabali_pnm_2013-o_isaac/f27560imag0113.jpg;1;0.15;1;0;0;4.98
jabali/wildboar_zoo_1_4/37_20210115_2245_.jpg;1;0.15;1;0;0;5.23
vacia/noanimal_zoo_5_6_7_9/50_20210408_6876_.jpg;0;0.15;0;0;0;5.32
lince/lince_a_linces2_leo_jc/lince58_22_.jpg;1;0.15;1;0;0;4.93
zorro/zorro_leo_otra_fauna_pasada_por_la_red_jc/otrafauna_675_.jpg;1;0.15;1;0;0;4.91
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam1826junio2015_20150505_130939_img_3077.jpg;0;0.15;0;0;0;5.27
cervidae/cervidredorfallowdeer_zoo_1_4/34_20201024_2742_.jpg;1;0.15;1;0;0;5.36
micromamiferos/rat_islandconservationcameratraps/palau_cam6a12132018_20180914_224626_rcnx0468.jpg;1;0.15;1;0;0;5.18
jabali/wildboar_zoo_5_6_7_9/1_20210319_7_.jpg;1;0.15;1;0;0;5.28
humanovehiculo/humano_vehiculo_pnm_2013-o_isaac/f8130im000003.jpg;1;0.15;1;0;0;4.9
vacia/vacia_javi_2_jc/27_20201023_4595_.jpg;0;0.15;0;0;0;5.27
vacia/empty_snapshotmountainzebra/mtz_s1_c06_r3_imag2525.jpg;0;0.15;0;0;0;4.93
caballo/horse_zoo_1_4/15_20201117_7287_.jpg;1;0.15;1;0;0;5.29
vacia/vacias_pnm_2013-o_isaac/f7213imag0066.jpg;0;0.15;0;0;0;4.96
tejon/tejon_pepe_irec_jc/imag0423__5_.jpg;1;0.15;1;0;0;4.96
ave/bird_caltechcameratrap/5976a214-23d2-11e8-a6a3-ec086b02610b.jpg;1;0.15;1;0;0;5.02
vaca/cow_zoo_5_6_7_9/21_20210418_1498_.jpg;1;0.15;1;0;0;5.3
cervidae/cervidredorfallowdeer_zoo_1_4/20_20201024_741_.jpg;1;0.15;1;0;0;5.3
vacia/noanimal_zoo_1_4/34_20210115_1643_.jpg;0;0.15;1;1;0;5.3
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/20_20210219_2099__2021_04_1506_16_22utc_.jpg;1;0.15;1;0;0;5.29
leporido/conejo_pnc_2014_jc/c8663im000121.jpg;1;0.15;1;0;0;4.98
vacia/vacia_alumno_am_2/25_20201024_312_.jpg;0;0.15;0;0;0;5.3
lince/lince_a_linces2_leo_jc/lince130_306_.jpg;1;0.15;1;0;0;5.34
cervidae/ciervo_simone_2/37_20201024_1156_.jpg;1;0.15;1;0;0;5.3
cervidae/2_ciervo_alumno_2_th/34_20201024_2381_.jpg;1;0.15;1;0;0;5.31
cervidae/ciervo_simone_2/34_20201024_5494_.jpg;1;0.15;1;0;0;5.37
humanovehiculo/humano_vehiculo_pnc_2014_isaac/c12199imag0129.jpg;1;0.15;1;0;0;4.98
vacia/noanimal_zoo_5_6_7_9/50_20210417_25294_.jpg;0;0.15;0;0;0;5.33
cervidae/ciervo_pnc_2012_jc/a14725im000641.jpg;1;0.15;0;0;1;5.04
vaca/cow_caltechcameratrap/585c030e-23d2-11e8-a6a3-ec086b02610b.jpg;1;0.15;1;0;0;5.05
cervidae/cervidredorfallowdeer_zoo_1_4/17_20201225_61_.jpg;1;0.15;1;0;0;5.38
vacia/noanimal_zoo_5_6_7_9/24_20210615_7263_.jpg;0;0.15;0;0;0;5.35
ave/otherspecies_zoo_5_6_7_9/38_20210618_1691_.jpg;1;0.15;0;0;1;5.31
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam0926julio2015_20150630_185725_img_0015.jpg;0;0.15;1;1;0;5.31
garduna/garduna_vacias_humanos_pnc_2012_me/a43103imag0017.jpg;1;0.15;1;0;0;4.96
vacia/empty_snapshotmountainzebra/mtz_s1_d06_r1_imag0865.jpg;0;0.15;1;1;0;4.97
ave/bird_caltechcameratrap/58ce4024-23d2-11e8-a6a3-ec086b02610b.jpg;1;0.15;1;0;0;5.07
vacia/vacias_pnc_2014_isaac/c11233imag0016.jpg;0;0.15;0;0;0;4.97
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/35_20210218_2606__2021_04_1506_16_22utc_.jpg;1;0.15;1;0;0;5.33
cervidae/ciervo_pnm_2013-o_isaac/f11190im000199.jpg;1;0.15;1;0;0;5.0
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam11618mayo2017_20170410_092515_img_0069.jpg;0;0.075;0;0;0;8.17
vacia/noanimal_zoo_1_4/28_20201019_329_.jpg;0;0.075;1;1;0;5.25
jabali/jabali_pnm_2013-o_isaac/f27560imag0113.jpg;1;0.075;1;0;0;4.89
jabali/wildboar_zoo_1_4/37_20210115_2245_.jpg;1;0.075;1;0;0;5.23
vacia/noanimal_zoo_5_6_7_9/50_20210408_6876_.jpg;0;0.075;0;0;0;5.24
lince/lince_a_linces2_leo_jc/lince58_22_.jpg;1;0.075;1;0;0;4.9
zorro/zorro_leo_otra_fauna_pasada_por_la_red_jc/otrafauna_675_.jpg;1;0.075;1;0;0;5.38
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam1826junio2015_20150505_130939_img_3077.jpg;0;0.075;0;0;0;5.44
cervidae/cervidredorfallowdeer_zoo_1_4/34_20201024_2742_.jpg;1;0.075;1;0;0;5.42
micromamiferos/rat_islandconservationcameratraps/palau_cam6a12132018_20180914_224626_rcnx0468.jpg;1;0.075;1;0;0;5.15
jabali/wildboar_zoo_5_6_7_9/1_20210319_7_.jpg;1;0.075;1;0;0;5.43
humanovehiculo/humano_vehiculo_pnm_2013-o_isaac/f8130im000003.jpg;1;0.075;1;0;0;5.02
vacia/vacia_javi_2_jc/27_20201023_4595_.jpg;0;0.075;0;0;0;5.3
vacia/empty_snapshotmountainzebra/mtz_s1_c06_r3_imag2525.jpg;0;0.075;1;1;0;4.97
caballo/horse_zoo_1_4/15_20201117_7287_.jpg;1;0.075;1;0;0;5.34
vacia/vacias_pnm_2013-o_isaac/f7213imag0066.jpg;0;0.075;0;0;0;5.03
tejon/tejon_pepe_irec_jc/imag0423__5_.jpg;1;0.075;1;0;0;5.04
ave/bird_caltechcameratrap/5976a214-23d2-11e8-a6a3-ec086b02610b.jpg;1;0.075;1;0;0;5.08
vaca/cow_zoo_5_6_7_9/21_20210418_1498_.jpg;1;0.075;1;0;0;5.35
cervidae/cervidredorfallowdeer_zoo_1_4/20_20201024_741_.jpg;1;0.075;1;0;0;5.38
vacia/noanimal_zoo_1_4/34_20210115_1643_.jpg;0;0.075;1;1;0;5.46
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/20_20210219_2099__2021_04_1506_16_22utc_.jpg;1;0.075;1;0;0;5.4
leporido/conejo_pnc_2014_jc/c8663im000121.jpg;1;0.075;1;0;0;4.96
vacia/vacia_alumno_am_2/25_20201024_312_.jpg;0;0.075;0;0;0;5.31
lince/lince_a_linces2_leo_jc/lince130_306_.jpg;1;0.075;1;0;0;5.29
cervidae/ciervo_simone_2/37_20201024_1156_.jpg;1;0.075;1;0;0;5.31
cervidae/2_ciervo_alumno_2_th/34_20201024_2381_.jpg;1;0.075;1;0;0;5.28
cervidae/ciervo_simone_2/34_20201024_5494_.jpg;1;0.075;1;0;0;5.3
humanovehiculo/humano_vehiculo_pnc_2014_isaac/c12199imag0129.jpg;1;0.075;1;0;0;4.95
vacia/noanimal_zoo_5_6_7_9/50_20210417_25294_.jpg;0;0.075;0;0;0;5.32
cervidae/ciervo_pnc_2012_jc/a14725im000641.jpg;1;0.075;1;0;0;5.01
vaca/cow_caltechcameratrap/585c030e-23d2-11e8-a6a3-ec086b02610b.jpg;1;0.075;1;0;0;5.03
cervidae/cervidredorfallowdeer_zoo_1_4/17_20201225_61_.jpg;1;0.075;1;0;0;5.32
vacia/noanimal_zoo_5_6_7_9/24_20210615_7263_.jpg;0;0.075;0;0;0;5.32
ave/otherspecies_zoo_5_6_7_9/38_20210618_1691_.jpg;1;0.075;1;0;0;5.29
vacia/empty_islandconservationcameratraps/dominicanrepublic_cam0926julio2015_20150630_185725_img_0015.jpg;0;0.075;1;1;0;5.3
garduna/garduna_vacias_humanos_pnc_2012_me/a43103imag0017.jpg;1;0.075;1;0;0;5.17
vacia/empty_snapshotmountainzebra/mtz_s1_d06_r1_imag0865.jpg;0;0.075;1;1;0;4.97
ave/bird_caltechcameratrap/58ce4024-23d2-11e8-a6a3-ec086b02610b.jpg;1;0.075;1;0;0;5.05
vacia/vacias_pnc_2014_isaac/c11233imag0016.jpg;0;0.075;0;0;0;4.97
cervidae/cervidredorfallowdeer_zoo_5_6_7_9/35_20210218_2606__2021_04_1506_16_22utc_.jpg;1;0.075;1;0;0;5.34
cervidae/ciervo_pnm_2013-o_isaac/f11190im000199.jpg;1;0.075;1;0;0;4.98
