file_name;label
\vacia\empty_SnapshotMountainZebra\MTZ_S1_D06_R1_IMAG0665.JPG;0
\vacia\empty_caltechCameraTraps\59edf15b-23d2-11e8-a6a3-ec086b02610b.jpg;0
\cervidae\Ciervo_PNM_2013-0_ME\f20418IM000165.JPG;1
\leporido\rabbit_IslandConservationCameraTraps\chile_frances012013_2312201261258.jpg;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_1_4\21_20201025 (3966).JPG;1
\tejon\Tejon_PEPE_IREC_JC\IMAG0048_(4).JPG;1
\vacia\vacia_alumno_1_TH\Nada (54)_frame140.jpg;0
\vacia\NOANIMAL_ZOO_1_4\7_20210115 (1410).JPG;0
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\18_20210616 (1400).JPG;1
\jabali\WILDBOAR_ZOO_1_4\21_20201025 (2509).JPG;1
\vacia\NOANIMAL_ZOO_1_4\34_20210115 (6903).JPG;0
\cervidae\ciervo_Javi_3_JC\25_20201024 (1147).JPG;1
\ave\OTHERSPECIES_ZOO_5_6_7_9\21_20210318 (14689).JPG;1
\vacia\NOANIMAL_ZOO_1_4\26_20201020 (18296).JPG;0
\vacia\NOANIMAL_ZOO_5_6_7_9\2_20210618 (21563).JPG;0
\vaca\COW_ZOO_1_4\21_20201217 (2159).JPG;1
\vaca\COW_ZOO_5_6_7_9\39_20210417 (1928).JPG;1
\mapache\raccoon_CaltechCameraTrap_ME\5a015d6b-23d2-11e8-a6a3-ec086b02610b.jpg;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\9_20210615 (2961).JPG;1
\vacia\empty_SnapshotMountainZebra\MTZ_S1_E06_R3_IMAG1594.JPG;0
\vacia\empty_IslandConservationCameraTraps\dominicanrepublic_cam0526julio2015_20150701_105551_sunp2095.jpg;0
\vacia\SnampshotEnonkishu\ENO_S1_D06_R1_IMAG0709.JPG;0
\vacia\NOANIMAL_ZOO_1_4\34_20210115 (8305).JPG;0
\micromamiferos\rodent_CaltechCameraTrap_JC\Roedor_ rodent_CaltechCameraTrap_JC\5975166a-23d2-11e8-a6a3-ec086b02610b.jpg;1
\vacia\empty_SnapshotMountainZebra\MTZ_S1_D07_R1_IMAG0812.JPG;0
\vaca\COW_ZOO_5_6_7_9\21_20200113 (2159) (2021_04_15 06_16_22 UTC).JPG;1
\vacia\NOANIMAL_ZOO_5_6_7_9\2_20210417 (18482).JPG;0
\ave\bird_CaltechCameraTrap\58857e30-23d2-11e8-a6a3-ec086b02610b.jpg;1
\cervidae\ciervo_PNC_2014_ISAAC\c27997IM000246.JPG;1
\vacia\NOANIMAL_ZOO_5_6_7_9\47_20210615 (1343).JPG;0
\vacia\empty_IslandConservationCameraTraps\palau_cam13a12132018_20181025_120000_rcnx0972.jpg;0
\ave\Magpie_mammalWeb\48528.jpg;1
\lince\Lince_a_Linces2_Leo_JC\lince128 (60).JPG;1
\gato_domestico\gato_WellingtonCameraTraps_SS\0506152020180835S083.JPG;1
\meloncillo\Meloncillo_PEPE_IREC_JC\IMAG1458.JPG;1
\vacia\NOANIMAL_ZOO_5_6_7_9\22_20210417 (4797).JPG;0
\lince\Lince_a_Linces2_Leo_JC\lince99 (58).JPG;1
\meloncillo\Meloncillo_PEPE_IREC_JC\IMAG0356.JPG;1
\vaca\COW_ZOO_1_4\21_20201217 (5206).JPG;1
\vacia\empty_IslandConservationCameraTraps\dominicanrepublic_cam1826julio2015_20150628_083059_img_0471.jpg;0
\leporido\rabbit_IslandConservationCameraTraps\chile_frances022013_13052013134636.jpg;1
\vacia\empty_SnapshotMountainZebra\MTZ_S1_D05_R1_IMAG1392.JPG;0
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\15_20210219 (4299) (2021_04_15 06_16_22 UTC).JPG;1
\vacia\vacias_1_de_2_PNC_2012_ISAAC\a45381IM000432.JPG;0
\gato_domestico\cat_IslandConservationCameraTraps\puertorico_18_20150306_074014_img_0332.jpg;1
\vacia\Nothing_mammalWeb\34273.jpg;0
\humanovehiculo\humanovehiculo_vacías_humanos_PNC_2012_ME\a6307IM000005.JPG;1
\vaca\COW_ZOO_5_6_7_9\21_20200113 (2375) (2021_04_15 06_16_22 UTC).JPG;1
\leporido\rabbit_IslandConservationCameraTraps\chile_frances022013_23052013124023.jpg;1
\humanovehiculo\humanovehiculo_PNC_2014_manuel\c13747IMAG0214.JPG;1
\jabali\WILDBOAR_ZOO_1_4\43_20201118 (268).JPG;1
\cervidae\2_ciervo_Javi_3_JC\21_20201025 (120).JPG;1
\caballo\caballos_simone\4_20201220 (8764).JPG;1
\vacia\NOANIMAL_ZOO_1_4\34_20210115 (6488).JPG;0
\gato_domestico\gato_WellingtonCameraTraps_SS\23091507365602359701.JPG;1
\vacia\vacia_alumno_TH_3_TH_JC\15_20201024 (19163).JPG;0
\cervidae\CERVIDREDORFALLOWDEER_ZOO_1_4\26_20201020 (4151).JPG;1
\garduna\Garduna_PNC_2013-O_ME\b19664IMAG0242.JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_1_4\29_20201117 (551).JPG;1
\cervidae\ciervo_vacías_humanos_PNC_2012_ME\a43305IM000105.JPG;1
\cervidae\ciervo_PNC_2014_ISAAC\c23605IM000057.JPG;1
\leporido\2_conejo_WellingtonCameraTraps_SS\111016113026021cs142.JPG;1
\ave\bird_CaltechCameraTrap\59c80675-23d2-11e8-a6a3-ec086b02610b.jpg;1
\zorro\Zorro_PNC_2013-O_ME\b4996IMAG0886.JPG;1
\lince\linces_fecha_Linces2_Leo_JC\2_Lince_flecha_Linces2_Leo_JC\lince224 (248).JPG;1
\vacia\vacia_alumno_1_AM_2\27_20201023 (2679).JPG;0
\cervidae\CERVIDREDORFALLOWDEER_ZOO_1_4\8_20201029 (13).JPG;1
\cervidae\Ciervo_PNC_2014_JC\c26208IM000066.JPG;1
\vacia\NOANIMAL_ZOO_5_6_7_9\25_20210319 (9848).JPG;0
\vacia\NOANIMAL_ZOO_1_4\6_20201812 (11184).JPG;0
\vacia\vacias_PNM_2013-O_ISAAC\f3389IMAG0266.JPG;0
\jabali\WILDBOAR_ZOO_5_6_7_9\41_20210615 (3611).JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\19_20210319 (838).JPG;1
\cervidae\4_ciervo_simone_2\34_20201024 (5774).JPG;1
\ave\ave_Soraya_Padilla_Alumno_1_TH\STC_0225_frame030.jpg;1
\jabali\Jabali_PNC_2012_JC\a30187IM000365.JPG;1
\vacia\vacias_PNM_2013-O_ISAAC\f22807IM000105.JPG;0
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\32_20210218 (1075) (2021_04_15 06_16_22 UTC).JPG;1
\vacia\NOANIMAL_ZOO_5_6_7_9\25_20210417 (4650).JPG;0
\vacia\NOANIMAL_ZOO_5_6_7_9\48_20210615 (135).JPG;0
\cervidae\deer_CaltechCameraTrap\595dece5-23d2-11e8-a6a3-ec086b02610b.jpg;1
\jabali\WILDBOAR_ZOO_1_4\20_20201215 (73).JPG;1
\micromamiferos\rat_IslandConservationCameraTraps\palau_cam6a12132018_20181003_222459_rcnx0704.jpg;1
\vacia\NOANIMAL_ZOO_5_6_7_9\50_20210417 (19201).JPG;0
\vacia\NOANIMAL_ZOO_5_6_7_9\25_20210417 (2428).JPG;0
\vacia\NOANIMAL_ZOO_5_6_7_9\32_20210615 (7978).JPG;0
\zorro\Zorro_PNC_2014_JC\c2967IM000080.JPG;1
\cervidae\ciervo_vacías_humanos_PNC_2012_ME\a43027IMAG0064.JPG;1
\vacia\empty_SnapshotMountainZebra\MTZ_S1_G04_R3_IMAG2472.JPG;0
\leporido\rabbit_CaltechCameraTrap_ME\59c99fb0-23d2-11e8-a6a3-ec086b02610b.jpg;1
\gato_domestico\gato_WellingtonCameraTraps_SS\100716234848026a9353.JPG;1
\vacia\vacia_Soraya_Padilla_Alumno_1_TH\STC_0100_frame100.jpg;0
\vacia\NOANIMAL_ZOO_1_4\2_20210115 (3170).JPG;0
\gineta\gineta_PNM_2013-O_ISAAC\f5403IM000034.JPG;1
\humanovehiculo\car_CaltechCameraTrap_ME\vehiculo\586ade1b-23d2-11e8-a6a3-ec086b02610b.jpg;1
\cervidae\corzo_alumno_2_AM_JC\STC_0009 (2)_frame360.jpg;1
\zorro\zorro_PNC_2014_manuel\c13102IMAG0057.JPG;1
\lince\Lince_a_Linces2_Leo_JC\lince94 (63).JPG;1
\vacia\NOANIMAL_ZOO_1_4\7_20210115 (3860).JPG;0
\caballo\HORSE_ZOO_1_4\2_20201117 (679).JPG;1
\vacia\empty_SnapshotMountainZebra\MTZ_S1_D07_R1_IMAG1342.JPG;0
\vacia\empty_IslandConservationCameraTraps\palau_cam04a12132018_20181101_120000_rcnx2044.jpg;0
\vacia\empty_SnapshotMountainZebra\MTZ_S1_D03_R3_IMAG0122.JPG;0
\vacia\empty_IslandConservationCameraTraps\puertorico_17b_20150307_103850_img_0266.jpg;0
\vacia\vacias_1_de_2_PNC_2012_ISAAC\a39474IMAG1232.JPG;0
\vacia\empty_IslandConservationCameraTraps\micronesia_cam04_cam04june2019_20190611065003_rcnx0902.jpg;0
\zorro\Zorro_Pepe_IREC\Zorro_Pepe_Irec_ME\IMAG0906.JPG;1
\vacia\empty_IslandConservationCameraTraps\puertorico_1a_20141120_165808_img_0024.jpg;0
\gineta\gineta_Soraya_Padilla_Alumno_1_TH\STC_0191_frame010.jpg;1
\lince\Lince_b_Linces2_Leo_JC\lince169 (58).JPG;1
\caballo\HORSE_ZOO_5_6_7_9\15_20210219 (1491) (2021_04_15 06_16_22 UTC).JPG;1
\gato_domestico\gato_WellingtonCameraTraps_SS\0606151221260830L081.JPG;1
\humanovehiculo\humano_vehiculo_PNC_2014_ISAAC\c12199IMAG0129.JPG;1
\vaca\cow_CaltechCameraTrap\58b820ff-23d2-11e8-a6a3-ec086b02610b.jpg;1
\lince\Lince_b_Linces2_Leo_JC\lince144 (77).JPG;1
\cervidae\ciervo_Paco_Carro_JC\PICT1441.JPG;1
\jabali\WILDBOAR_ZOO_1_4\20_20210115 (939).JPG;1
\mapache\raccoon_CaltechCameraTrap_ME\58b9d6a2-23d2-11e8-a6a3-ec086b02610b.jpg;1
\humanovehiculo\humano_vehículo_alumno_2_AM_JC\Obreros (2)_frame100.jpg;1
\vaca\cow_CaltechCameraTrap\58732d81-23d2-11e8-a6a3-ec086b02610b.jpg;1
\vacia\empty_IslandConservationCameraTraps\dominicanrepublic_cam1425abril2015_20150416_142437_img_1606.jpg;0
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\39_20210318 (218).JPG;1
\jabali\Jabali_PNC_2014_JC\c13197IMAG0145.JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\9_20210218 (233) (2021_04_15 06_16_22 UTC).JPG;1
\vacia\NOANIMAL_ZOO_1_4\37_20201116 (10987).JPG;0
\vacia\vacias_2_de_2_PNC_2012_ISAAC\a834IM000177.JPG;0
\cervidae\4_cervido_simone_2\37_20201024 (66).JPG;1
\cervidae\deer_CaltechCameraTrap\58c4d71f-23d2-11e8-a6a3-ec086b02610b.jpg;1
\meloncillo\Meloncillo_PEPE_IREC_JC\IMAG0008_(8).JPG;1
\perro\dog_caltechCameraTraps\598acfd3-23d2-11e8-a6a3-ec086b02610b.jpg;1
\zorro\REDFOX_ZOO_1_4\26_20201020 (13719).JPG;1
\vacia\vacias_PNC_2014_ISAAC\c8316IM000662.JPG;0
\vacia\NOANIMAL_ZOO_5_6_7_9\47_20210404 (189).JPG;0
\vacia\NOANIMAL_ZOO_5_6_7_9\50_20210408 (23622).JPG;0
\leporido\conejo_alumno_1_TH\Conejo_alumno_2_AM_JC\Orycun (13)_frame130.jpg;1
\vaca\COW_ZOO_1_4\21_20210114 (73).JPG;1
\cervidae\ciervo_PNM_2013-O_ISAAC\f28054IMAG0414.JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\19_20210618 (364).JPG;1
\cervidae\ciervo_PNC_2014_ISAAC\c15357IM000017.JPG;1
\humanovehiculo\humano_vehiculo_PNM_2013-O_ISAAC\f26902IMAG0392.JPG;1
\vacia\vacia_ave_WellingtonCameraTraps_SS\0207151447540244S411.JPG;0
\ave\ave_ave_WellingtonCameraTraps_SS\280116172252039bs023.JPG;1
\cervidae\ciervo_simone_2\40_20201024 (3997).JPG;1
\vacia\empty_SnapshotMountainZebra\MTZ_S1_G04_R3_IMAG0298.JPG;0
\zorro\Zorro_Pepe_IREC\Zorro_Pepe_Irec_ME\CA_31-03.21-05_22.JPG;1
\perro\dog_caltechCameraTraps\59a7bc37-23d2-11e8-a6a3-ec086b02610b.jpg;1
\jabali\jabali_javi_JC\24_20201019 (387).JPG;1
\vaca\vaca_alumno_1_AM_2\15_20201024 (7362).JPG;1
\ave\ave_ave_WellingtonCameraTraps_SS\071016152028031cs122.JPG;1
\vacia\empty_IslandConservationCameraTraps\dominicanrepublic_cam1826junio2015_20150505_121421_img_2818.jpg;0
\cervidae\CERVIDREDORFALLOWDEER_ZOO_1_4\29_20201117 (917).JPG;1
\ave\ave_alumno_1_AM\42_20201026 (117).JPG;1
\cervidae\ciervo_simone_2\37_20201024 (286).JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\44_20210618 (79).JPG;1
\caballo\HORSE_ZOO_1_4\15_20210117 (2088).JPG;1
\humanovehiculo\HUMANORVEHICLE_ZOO_5_6_7_9\46_20210618 (1).JPG;1
\caballo\HORSE_ZOO_1_4\10_20201117 (1183).JPG;1
\jabali\WILDBOAR_ZOO_1_4\20_20201215 (45).JPG;1
\vacia\empty_IslandConservationCameraTraps\dominicanrepublic_cam0425abril2015_20130828_075113_sunp6873.jpg;0
\vacia\NOANIMAL_ZOO_5_6_7_9\24_20210418 (3160).JPG;0
\cervidae\ciervo_Javi_3_JC\26_20201020 (1731).JPG;1
\vacia\NOANIMAL_ZOO_1_4\40_20201215 (3714).JPG;0
\cervidae\ciervo_vacías_humanos_PNC_2012_ME\a23671IM000116.JPG;1
\mapache\raccoon_CaltechCameraTrap_ME\599d7b5e-23d2-11e8-a6a3-ec086b02610b.jpg;1
\vacia\vacias_1_de_2_PNC_2012_ISAAC\a40950IM000219.JPG;0
\caballo\caballos_javier_JC\2_20201117 (3625).JPG;1
\vacia\NOANIMAL_ZOO_1_4\26_20201020 (5165).JPG;0
\vacia\NOANIMAL_ZOO_1_4\7_20210115 (1571).JPG;0
\vacia\vacias_PNC_2013-O_RED_ISAAC\b11396IMAG0131_copy_1.JPG;0
\micromamiferos\Small rodent_mammalWeb\4964.jpg;1
\gato_domestico\gato_WellingtonCameraTraps_SS\0304150844060106S471.JPG;1
\meloncillo\EGYPTIANMONGOOSE_ZOO_1_4\36_20201117 (344).JPG;1
\ave\ave_PNC_2013-O_RED_ISAAC\b6384FILE0075.JPG;1
\vacia\NOANIMAL_ZOO_5_6_7_9\5_20210319 (1729).JPG;0
\zorro\Zorro_PNC_2014_JC\c4430IM000032.JPG;1
\humanovehiculo\humano_vehiculo_PNM_2012_ISAAC\d11248IM000015.JPG;1
\vacia\empty_IslandConservationCameraTraps\puertorico_16_20150226_161741_img_0332.jpg;0
\vacia\empty_SnapshotMountainZebra\MTZ_S1_G04_R3_IMAG2880.JPG;0
\jabali\WILDBOAR_ZOO_1_4\15_20210117 (2955).JPG;1
\leporido\rabbit_IslandConservationCameraTraps\chile_frances022013_16042013143615.jpg;1
\cervidae\ciervo_vacías_humanos_PNC_2012_ME\a44138IMAG0087.JPG;1
\vacia\NOANIMAL_ZOO_5_6_7_9\50_20210408 (20847).JPG;0
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\47_20210418 (1452).JPG;1
\vaca\COW_ZOO_5_6_7_9\21_20210418 (1023).JPG;1
\lince\Lince_b_Linces2_Leo_JC\lince228 (279).jpg;1
\zorro\ZORRO_PNM_2012_ISAAC\d3379IM000073.JPG;1
\cervidae\ciervo_vacías_humanos_PNC_2012_ME\a370IM000047.JPG;1
\vacia\NOANIMAL_ZOO_1_4\10_20201218 (1745).JPG;0
\lince\Lince_a_Linces2_Leo_JC\lince120 (159).JPG;1
\vacia\SnampshotEnonkishu\ENO_S1_B03_R1_IMAG1083.JPG;0
\vacia\vacio_Saul Martin_FRAMES_SIN_REPETIDOS_REVISADOS_DIEGO\IMAG0026_frame380.jpg;0
\vacia\SnampshotEnonkishu\ENO_S1_D06_R1_IMAG3712.JPG;0
\vacia\empty_IslandConservationCameraTraps\dominicanrepublic_cam0425abril2015_20130809_024431_sunp1477.jpg;0
\vacia\empty_caltechCameraTraps\5a0b037e-23d2-11e8-a6a3-ec086b02610b.jpg;0
\humanovehiculo\car_CaltechCameraTrap_ME\vehiculo\58f4240b-23d2-11e8-a6a3-ec086b02610b.jpg;1
\vacia\NOANIMAL_ZOO_5_6_7_9\25_20210417 (6370).JPG;0
\jabali\WILDBOAR_ZOO_5_6_7_9\20_20210219 (994) (2021_04_15 06_16_22 UTC).JPG;1
\vacia\empty_caltechCameraTraps\5a0c9bb6-23d2-11e8-a6a3-ec086b02610b.jpg;0
\ave\bird_CaltechCameraTrap\594cebbf-23d2-11e8-a6a3-ec086b02610b.jpg;1
\vacia\NOANIMAL_ZOO_5_6_7_9\11_20210318 (749).JPG;0
\meloncillo\Meloncillo_PNC_2014_JC\c7272IM000074.JPG;1
\leporido\conejo_Paco_Carro_JC\PICT0087 (2).JPG;1
\cervidae\3_ciervo_alumno_2_TH\34_20201024 (2317).JPG;1
\caballo\HORSE_ZOO_1_4\2_20201117 (408).JPG;1
\cervidae\deer_CaltechCameraTrap\59a7bdb7-23d2-11e8-a6a3-ec086b02610b.jpg;1
\ave\Mirlo_PNC_2014_JC\c14715IMAG0166.JPG;1
\vacia\empty_SnapshotKaroo\KAR_S1_E02_R1_IMAG2748.JPG;0
\cervidae\Cervidae1___diego_1_rev_donana\26_20201020 (16194).JPG;1
\vacia\NOANIMAL_ZOO_5_6_7_9\25_20210417 (5968).JPG;0
\humanovehiculo\humano_vehiculo_PNM_2013-O_ISAAC\f26935IMAG0028.JPG;1
\jabali\WILDBOAR_ZOO_1_4\21_20201025 (4949).JPG;1
\vacia\NOANIMAL_ZOO_1_4\15_20201215 (6437).JPG;0
\jabali\jabali_PNM_2013-O_ISAAC\f14553IMAG0477.JPG;1
\caballo\HORSE_ZOO_1_4\10_20201218 (2555).JPG;1
\leporido\rabbit_IslandConservationCameraTraps\chile_frances022013_11052013130446.jpg;1
\lince\Lince_a_Linces2_Leo_JC\lince90 (160).JPG;1
\gato_domestico\gato_WellingtonCameraTraps_SS\3006150619540359L101.JPG;1
\vaca\COW_ZOO_1_4\21_20201217 (960).JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_1_4\17_20210114 (2933).JPG;1
\jabali\WILDBOAR_ZOO_1_4\11_20201027 (31).JPG;1
\humanovehiculo\car_CaltechCameraTrap_ME\vehiculo\5879d403-23d2-11e8-a6a3-ec086b02610b.jpg;1
\humanovehiculo\car_CaltechCameraTrap_ME\vehiculo\58ff0cfd-23d2-11e8-a6a3-ec086b02610b.jpg;1
\vacia\NOANIMAL_ZOO_5_6_7_9\25_20210417 (5642).JPG;0
\leporido\2_conejo_Paco_Carro_JC\PICT1072.JPG;1
\leporido\conejo_WellingtonCameraTraps_SS\081116064334040a1123.JPG;1
\jabali\WILDBOAR_ZOO_1_4\15_20210117 (207).JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_1_4\21_20201217 (1127).JPG;1
\ave\shearwater_IslandConservationCameraTraps\chile_vaqueria2013_2312201233228.jpg;1
\vacia\empty_IslandConservationCameraTraps\dominicanrepublic_cam1725abril2015_20150409_092024_img_0237.jpg;0
\cervidae\ciervo_simone_2\34_20201024 (4200).JPG;1
\vacia\NOANIMAL_ZOO_5_6_7_9\50_20210408 (23024).JPG;0
\ave\ave_Soraya_Padilla_Alumno_1_TH\DSCF0056_frame000.jpg;1
\vacia\vacia_buscar_cab_isaac_sin_contar\28_20201218 (1570).JPG;0
\zorro\Zorro_PNM_2013-0_ME\f4384IM000059.JPG;1
\tejon\Tejon_PNC_2014_JC\c30334IM000110.JPG;1
\vacia\vacia_Paco_Carro_JC\IMG_0445 (2).JPG;0
\vacia\NOANIMAL_ZOO_1_4\26_20201020 (3177).JPG;0
\leporido\conejo_WellingtonCameraTraps_SS\2706150748520842S172.JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\28_20210219 (713) (2021_04_15 06_16_22 UTC).JPG;1
\vacia\NOANIMAL_ZOO_1_4\34_20210115 (1423).JPG;0
\cervidae\ciervo_PNC_2013-O_RED_ISAAC\b16235IM000488.JPG;1
\jabali\WILDBOAR_ZOO_1_4\31_20201117 (191).JPG;1
\jabali\jabali_javi_2_JC\37_20201024 (10591).JPG;1
\vacia\empty_SnapshotMountainZebra\MTZ_S1_D05_R1_IMAG0575.JPG;0
\vacia\empty_IslandConservationCameraTraps\dominicanrepublic_cam1826julio2015_20150628_083941_img_0477.jpg;0
\vacia\NOANIMAL_ZOO_1_4\34_20210115 (6273).JPG;0
\leporido\LEPORIDRABBITORHARE_ZOO_1_4\6_20201023 (2506).JPG;1
\ave\petrel_IslandConservationCameraTraps\chile_filipianalamatris2013_20092013105915.jpg;1
\gato_domestico\gato_WellingtonCameraTraps_SS\131016081844044a1133.JPG;1
\caballo\HORSE_ZOO_5_6_7_9\15_20210219 (7548) (2021_04_15 06_16_22 UTC).JPG;1
\leporido\rabbit_CaltechCameraTrap_ME\5879d511-23d2-11e8-a6a3-ec086b02610b.jpg;1
\lince\Lince_b_Linces2_Leo_JC\lince162 (69).JPG;1
\zorro\zorro_vacías_humanos_PNC_2012_ME\a28926IM000051.JPG;1
\cervidae\2_Ciervo_Paco_Carro_camarasliron_4_2_PASADAS_POR_LA_RED_JC\PICT0080.JPG;1
\cervidae\ciervo_vacías_humanos_PNC_2012_ME\a6588IM000079.JPG;1
\cervidae\2_ciervo_Javi_3_JC\34_20201024 (2373).JPG;1
\vacia\empty_caltechCameraTraps\59563551-23d2-11e8-a6a3-ec086b02610b.jpg;0
\caballo\caballos_simone\4_20201220 (7364).JPG;1
\lince\Lince_a_Linces2_Leo_JC\Lince59 (56).JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_1_4\18_20201024 (533).JPG;1
\cervidae\ciervo_Javi_3_JC\30_20201021 (112).JPG;1
