file_name;label
\gato_domestico\cat_CaltechCameraTrap\58ddd7e8-23d2-11e8-a6a3-ec086b02610b.jpg;1
\gato_domestico\cat_CaltechCameraTrap\58af74e4-23d2-11e8-a6a3-ec086b02610b.jpg;1
\cervidae\Ciervo_PNC_2012_JC\a3615IM000047.JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_1_4\9_20201025 (376).JPG;1
\vacia\NOANIMAL_ZOO_5_6_7_9\50_20210417 (21193).JPG;0
\vacia\empty_SnapshotMountainZebra\MTZ_S1_C04_R1_IMAG3145.JPG;0
\cervidae\cervidae_alumno_1_AM_2\26_20201020 (4134).JPG;1
\cervidae\2_corzo_alumno_2_AM_JC\STC_0148_frame080.jpg;1
\vacia\empty_SnapshotMountainZebra\MTZ_S1_E06_R3_IMAG1552.JPG;0
\vacia\vacias_PNM_2013-I_ISAAC\e4073IM000009.JPG;0
\gato_domestico\gato_WellingtonCameraTraps_SS\03101510145801940151.JPG;1
\caballo\HORSE_ZOO_1_4\15_20210117 (13195).JPG;1
\vacia\vacia_javi_2_JC\27_20201023 (1109).JPG;0
\vacia\vacias_PNM_2013-O_ISAAC\f406IM000301.JPG;0
\vacia\NOANIMAL_ZOO_5_6_7_9\36_20210618 (5181).JPG;0
\zorro\Zorro_Pepe_IREC\Zorro_Pepe_Irec_ME\IMAG0006_(4).JPG;1
\jabali\jabali_PNC_2014_manuel\c11486IMAG0254.JPG;1
\mapache\raccoon_CaltechCameraTrap_ME\5951911d-23d2-11e8-a6a3-ec086b02610b.jpg;1
\zorro\Zorro_PNM_2013-0_ME\f13807IMAG0852.JPG;1
\vacia\NOANIMAL_ZOO_5_6_7_9\5_20210219 (1584) (2021_04_15 06_16_22 UTC).JPG;0
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\39_20210318 (428).JPG;1
\vacia\vacias_2_de_2_PNC_2012_ISAAC\a5232IM000035.JPG;0
\cervidae\deer_CaltechCameraTrap\598f7606-23d2-11e8-a6a3-ec086b02610b.jpg;1
\vacia\vacia_alumno_AM_2\10_20201019 (4193).JPG;0
\humanovehiculo\HUMANORVEHICLE_ZOO_1_4\13_20201025 (116).JPG;1
\vacia\empty_IslandConservationCameraTraps\dominicanrepublic_cam1425abril2015_20150421_141502_img_2144.jpg;0
\caballo\caballos_alumno_AM\caballos_alumno_AM\2_20201215 (5846).JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_1_4\36_20201019 (2120).JPG;1
\vacia\SnampshotEnonkishu\ENO_S1_D01_R1_IMAG1551.JPG;0
\vacia\NOANIMAL_ZOO_5_6_7_9\24_20210318 (4963).JPG;0
\cervidae\ciervo_alumno_2_TH\21_20201025 (3833).JPG;1
\ave\raven_IslandConservationCameraTraps\dominicanrepublic_cam10517mayo2017_20170316_102612_img_0080.jpg;1
\tejon\Tejon_PEPE_IREC_JC\IMAG0729_(2).JPG;1
\zorro\zorro_vacías_humanos_PNC_2012_ME\a30498IM000052.JPG;1
\vacia\empty_IslandConservationCameraTraps\dominicanrepublic_cam1826junio2015_20150505_113528_img_2599.jpg;0
\vacia\NOANIMAL_ZOO_1_4\26_20201020 (3165).JPG;0
\vacia\empty_IslandConservationCameraTraps\ecuador1_cam1612_20150105_001548_img_1246.jpg;0
\vacia\NOANIMAL_ZOO_5_6_7_9\24_20210615 (22038).JPG;0
\vaca\cow_CaltechCameraTrap\59104898-23d2-11e8-a6a3-ec086b02610b.jpg;1
\caballo\HORSE_ZOO_5_6_7_9\28_20210318 (15642).JPG;1
\zorro\zorro_PNC_2012_JC\a44360IM000040.JPG;1
\vacia\NOANIMAL_ZOO_5_6_7_9\25_20210417 (4161).JPG;0
\vacia\vacia_alumno_2_AM_JC\DSCF0233_frame290.jpg;0
\humanovehiculo\humanovehiculo_PNC_2014_manuel\c13858IMAG0332.JPG;1
\cervidae\ciervo_PNM_2012_ME\d16139IMAG0038.JPG;1
\zorro\Zorro_Pepe_IREC\Zorro_Pepe_Irec_ME\CA_31-02.21-06_16.JPG;1
\vaca\COW_ZOO_1_4\21_20201217 (2110).JPG;1
\vacia\NOANIMAL_ZOO_1_4\34_20210115 (5311).JPG;0
\micromamiferos\rat_IslandConservationCameraTraps\micronesia_cam12april2019_20190413_220947_rcnx0300.jpg;1
\vacia\NOANIMAL_ZOO_1_4\6_20210115 (13798).JPG;0
\jabali\WILDBOAR_ZOO_5_6_7_9\25_20210319 (10372).JPG;1
\zorro\Zorro_PNC_2014_JC\c30427IM000064.JPG;1
\cervidae\ciervo_PNC_2013-O_RED_ISAAC\b7136FILE0285.JPG;1
\caballo\HORSE_ZOO_1_4\15_20201117 (7247).JPG;1
\cervidae\ciervo_PNC_2013-I_ME\5543IMAG0019.JPG;1
\ave\bustardludwigs_SnapshotKaroo\KAR_S1_E02_R1_IMAG6637.JPG;1
\zorro\Zorro_PNM_2013-0_ME\f4384IM000059.JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_1_4\35_20210114 (724).JPG;1
\zorro\zorro_PNC_2013-O_RED_ISAAC\b5408IM000122.JPG;1
\vacia\empty_IslandConservationCameraTraps\dominicanrepublic_cam1826julio2015_20150628_125014_img_0696.jpg;0
\cervidae\cervidae_alumno_2_TH\21_20201025 (4346).JPG;1
\humanovehiculo\humanovehiculo_PNC_2014_manuel\c30370IM000004.JPG;1
\micromamiferos\rodent_CaltechCameraTrap_JC\Roedor_ rodent_CaltechCameraTrap_JC\59e43f47-23d2-11e8-a6a3-ec086b02610b.jpg;1
\vacia\empty_IslandConservationCameraTraps\ecuador2_ic1607_20150122_054840_img_0420.jpg;0
\jabali\Jabali_PNC_2012_JC\a47301IM000058.JPG;1
\gato_domestico\gato_WellingtonCameraTraps_SS\2004150747000237S061.JPG;1
\vacia\NOANIMAL_ZOO_1_4\7_20210115 (2682).JPG;0
\vacia\empty_IslandConservationCameraTraps\ecuador1_ic1611_20150101_000001_img_2130.jpg;0
\vacia\vacia_alumno_1_AM_2\30_20201021 (9320).JPG;0
\vacia\empty_caltechCameraTraps\59df5d9e-23d2-11e8-a6a3-ec086b02610b.jpg;0
\vacia\NOANIMAL_ZOO_1_4\7_20210115 (2542).JPG;0
\cervidae\ciervo_Paco_Carro_JC\PICT0422.JPG;1
\jabali\Jabali_PNC_2012_JC\a36076IM000029.JPG;1
\jabali\WILDBOAR_ZOO_5_6_7_9\31_20210318 (67).JPG;1
\ave\ave_Paco_Carro_JC\IMG_0127.JPG;1
\zorro\Zorro1_diego_2_rev_donana\32_20201022 (762).JPG;1
\jabali\WILDBOAR_ZOO_1_4\31_20201023 (52).JPG;1
\lince\linces_fecha_Linces2_Leo_JC\2_Lince_flecha_Linces2_Leo_JC\lince172 (77).JPG;1
\micromamiferos\rodent_CaltechCameraTrap_JC\Roedor_ rodent_CaltechCameraTrap_JC\58bd1c3f-23d2-11e8-a6a3-ec086b02610b.jpg;1
\lince\linces_fecha_Linces2_Leo_JC\2_Lince_flecha_Linces2_Leo_JC\lince216 (273).jpg;1
\vacia\empty_IslandConservationCameraTraps\dominicanrepublic_cam2015abril2015_20150407_163721_img_3762.jpg;0
\vacia\NOANIMAL_ZOO_1_4\6_20201812 (13894).JPG;0
\cervidae\deer_CaltechCameraTrap\5a230f87-23d2-11e8-a6a3-ec086b02610b.jpg;1
\cervidae\deer_CaltechCameraTrap\5962942b-23d2-11e8-a6a3-ec086b02610b.jpg;1
\vacia\empty_SnapshotMountainZebra\MTZ_S1_G04_R3_IMAG0790.JPG;0
\humanovehiculo\humanovehiculo_PNC_2013-O_RED_ISAAC\b15662IM000007.JPG;1
\vacia\NOANIMAL_ZOO_5_6_7_9\10_20210319 (11153).JPG;0
\gato_domestico\gato_WellingtonCameraTraps_SS\14101514124402859192.JPG;1
\jabali\WILDBOAR_ZOO_1_4\29_20201023 (205).JPG;1
\zorro\Zorro_PNC_2014_JC\c25888IM000102.JPG;1
\jabali\WILDBOAR_ZOO_5_6_7_9\15_20210219 (10301) (2021_04_15 06_16_22 UTC).JPG;1
\vacia\Vacia_ME_rev_3_donana\37_20201024 (8428).JPG;0
\cervidae\ciervo_PNC_2013-O_RED_ISAAC\b7144FILE0294.JPG;1
\vacia\vacias_2_de_2_PNC_2012_ISAAC\a5348IM000141.JPG;0
\jabali\WILDBOAR_ZOO_1_4\37_20201116 (12531).JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_1_4\37_20201116 (14023).JPG;1
\vacia\vacias_PNM_2013-O_ISAAC\f16794IMAG0769.JPG;0
\vacia\empty_IslandConservationCameraTraps\dominicanrepublic_cam1826junio2015_20150505_075543_img_1346.jpg;0
\vacia\empty_IslandConservationCameraTraps\dominicanrepublic_cam1725abril2015_20150421_090733_img_0745.jpg;0
\vacia\NOANIMAL_ZOO_1_4\26_20201020 (16813).JPG;0
\jabali\WILDBOAR_ZOO_1_4\15_20210117 (6864).JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\38_20210219 (456) (2021_04_15 06_16_22 UTC).JPG;1
\vacia\vacias_1_de_2_PNC_2012_ISAAC\a39412IMAG1166.JPG;0
\vacia\NOANIMAL_ZOO_1_4\26_20201117 (1403).JPG;0
\tejon\tejon_alumno_2_AM_JC\DSCF0072_frame220.jpg;1
\vacia\vacias_PNC_2014_ISAAC\c11012FILE0068.JPG;0
\cervidae\corzo_alumno_2_AM_JC\DSCF0184_frame136.jpg;1
\tejon\tejon_alumno_2_AM_JC\STC_0290_frame030.jpg;1
\cervidae\ciervo_simone_2\34_20201024 (4690).JPG;1
\garduna\garduna_PNM_2012_ME\d13611IM000039.JPG;1
\vacia\vacia_alumno_1_AM\6_20201023 (2806).JPG;0
\cervidae\ciervo_Javi_3_JC\30_20201021 (25).JPG;1
\zorro\zorro_PNC_2013-I_ME\7746IM000057.JPG;1
\jabali\jabali_PNC_2014_manuel\c23414IM000039.JPG;1
\jabali\WILDBOAR_ZOO_5_6_7_9\48_20210418 (733).JPG;1
\zorro\zorro_PNM_2013-O_ISAAC\f1865IM000162.JPG;1
\jabali\WILDBOAR_ZOO_5_6_7_9\41_20210615 (3608).JPG;1
\jabali\WILDBOAR_ZOO_1_4\37_20201024 (922).JPG;1
\vacia\NOANIMAL_ZOO_1_4\15_20201117 (6055).JPG;0
\caballo\caballos_simone\4_20201220 (7417).JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_1_4\21_20201025 (2783).JPG;1
\ave\shearwater_IslandConservationCameraTraps\chile_vaqueria2013_07012013223949.jpg;1
\jabali\2_jabali_Paco_Carro_JC\MDGC0386.JPG;1
\vacia\NOANIMAL_ZOO_1_4\37_20210115 (731).JPG;0
\vacia\NOANIMAL_ZOO_5_6_7_9\37_20210220 (1215) (2021_04_15 06_16_22 UTC).JPG;0
\jabali\WILDBOAR_ZOO_1_4\31_20201117 (146).JPG;1
\humanovehiculo\humanovehiculo_PNC_2013-O_RED_ISAAC\b12528IM000027.JPG;1
\vacia\NOANIMAL_ZOO_1_4\34_20210115 (1387).JPG;0
\vacia\empty_IslandConservationCameraTraps\dominicanrepublic_cam1125abril2015_20150402_153803_img_0153.jpg;0
\vacia\NOANIMAL_ZOO_1_4\28_20201218 (14040).JPG;0
\cervidae\ciervo_PNC_2014_ISAAC\c11343IMAG0102.JPG;1
\zorro\REDFOX_ZOO_1_4\32_20201117 (209).JPG;1
\vacia\NOANIMAL_ZOO_1_4\34_20210115 (2476).JPG;0
\cervidae\ciervo_PNM_2013-I_ISAAC\e1663IM000135.JPG;1
\cervidae\deer_CaltechCameraTrap\59a30c0b-23d2-11e8-a6a3-ec086b02610b.jpg;1
\vacia\empty_SnapshotMountainZebra\MTZ_S1_D04_R3_IMAG0375.JPG;0
\perro\dog_caltechCameraTraps\5a0e3812-23d2-11e8-a6a3-ec086b02610b.jpg;1
\vacia\NOANIMAL_ZOO_5_6_7_9\24_20210418 (4052).JPG;0
\cervidae\cervidae_alumno_2_TH\22_20201022 (953).JPG;1
\vaca\COW_ZOO_5_6_7_9\17_20210418 (235).JPG;1
\cervidae\deer_CaltechCameraTrap\598c5d5f-23d2-11e8-a6a3-ec086b02610b.jpg;1
\vacia\empty_IslandConservationCameraTraps\ecuador1_ic1611_20150101_000005_img_0232.jpg;0
\cervidae\ciervo_PNC_2013-I_ME\7974IM000006.JPG;1
\vacia\NOANIMAL_ZOO_5_6_7_9\2_20210417 (19955).JPG;0
\vacia\empty_caltechCameraTraps\59aad9be-23d2-11e8-a6a3-ec086b02610b.jpg;0
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\28_20210417 (2359).JPG;1
\vaca\COW_ZOO_1_4\21_20201217 (3484).JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\18_20210616 (832).JPG;1
\vaca\COW_ZOO_5_6_7_9\49_20210418 (2337).JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_1_4\14_20201218 (1395).JPG;1
\vaca\COW_ZOO_5_6_7_9\39_20210417 (1844).JPG;1
\vacia\vacia_Paco_Carro_JC\IMG_0129.JPG;0
\gato_domestico\gato_WellingtonCameraTraps_SS\160716141856031bl232.JPG;1
\vacia\NOANIMAL_ZOO_5_6_7_9\19_20210618 (617).JPG;0
\jabali\jabali_javi_JC\31_20201023 (385).JPG;1
\ave\bird_CaltechCameraTrap\58782ad3-23d2-11e8-a6a3-ec086b02610b.jpg;1
\vacia\vacia_Paco_Carro_JC\PICT0084.JPG;0
\vacia\vacias_1_de_2_PNC_2012_ISAAC\a39189IMAG0810.JPG;0
\micromamiferos\rodent_CaltechCameraTrap_JC\Roedor_ rodent_CaltechCameraTrap_JC\5a230fef-23d2-11e8-a6a3-ec086b02610b.jpg;1
\tejon\Tejon_PEPE_IREC_JC\IMAG1188.JPG;1
\zorro\zorro_PNC_2014_manuel\c13568IMAG0046.JPG;1
\vacia\NOANIMAL_ZOO_1_4\34_20210115 (1800).JPG;0
\zorro\Zorro_Pepe_IREC\Zorro_Pepe_Irec_ME\IMAG0900.JPG;1
\cervidae\Ciervo_PNC_2013-O_ME\b7004FILE0146.JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\28_20210615 (3197).JPG;1
\garduna\garduna_PNC_2013-O_RED_ISAAC\b8673IMAG0054.JPG;1
\leporido\rabbit_IslandConservationCameraTraps\chile_frances022013_17042013174427.jpg;1
\micromamiferos\micromamiferos_Paco_Carro_JC\PICT2044.JPG;1
\ave\shearwater_IslandConservationCameraTraps\chile_vaqueria2013_1712201241540.jpg;1
\vacia\NOANIMAL_ZOO_1_4\7_20210115 (1673).JPG;0
\vacia\vacia_alumno_AM_2\26_20201020 (2717).JPG;0
\zorro\zorro_vacías_humanos_PNC_2012_ME\a36341IM000290.JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\31_20210318 (590).JPG;1
\vacia\empty_SnapshotMountainZebra\MTZ_S1_D06_R1_IMAG1034.JPG;0
\gato_domestico\gato_WellingtonCameraTraps_SS\29111512175802859191.JPG;1
\vacia\Nothing_mammalWeb\44466.jpg;0
\ave\shearwater_IslandConservationCameraTraps\chile_piedra012013_2212201241423.jpg;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\24_20210318 (4102).JPG;1
\cervidae\cervidae_alumno_2_TH\37_20201024 (9020).JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_1_4\9_20201025 (873).JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_1_4\21_20201025 (523).JPG;1
\jabali\WILDBOAR_ZOO_1_4\15_20210117 (7758).JPG;1
\vacia\NOANIMAL_ZOO_5_6_7_9\24_20210318 (3079).JPG;0
\vacia\NOANIMAL_ZOO_5_6_7_9\25_20210417 (3346).JPG;0
\vacia\vacia_alumno_1_TH\Capcap 05_frame380.jpg;0
\vacia\NOANIMAL_ZOO_1_4\34_20210115 (5743).JPG;0
\leporido\conejo_WellingtonCameraTraps_SS\231016193958040bs153.JPG;1
\vacia\Nothing_mammalWeb\69099.jpg;0
\lince\Lince_b_Linces2_Leo_JC\lince187 (60).JPG;1
\jabali\WILDBOAR_ZOO_1_4\10_20201117 (5155).JPG;1
\vacia\NOANIMAL_ZOO_1_4\13_20201219 (747).JPG;0
\lince\linces_fecha_Linces2_Leo_JC\3_Lince_flecha_Linces2_Leo_JC\Lince55 (16).jpg;1
\vacia\empty_caltechCameraTraps\598c5cc6-23d2-11e8-a6a3-ec086b02610b.jpg;0
\leporido\rabbit_CaltechCameraTrap_ME\59fe207c-23d2-11e8-a6a3-ec086b02610b.jpg;1
\cervidae\ciervo_vacías_humanos_PNC_2012_ME\a19728IM000397.JPG;1
\vaca\COW_ZOO_5_6_7_9\2_20210219 (900) (2021_04_15 06_16_22 UTC).JPG;1
\vacia\vacia_alumno_1_AM\40_20201024 (5614).JPG;0
\humanovehiculo\humanovehiculo_PNM_2013-I_ME\e5582IMAG0184.JPG;1
\jabali\WILDBOAR_ZOO_5_6_7_9\12_20210219 (83) (2021_04_15 06_16_22 UTC).JPG;1
\vacia\NOANIMAL_ZOO_1_4\7_20210115 (2547).JPG;0
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\2_20210219 (1766) (2021_04_15 06_16_22 UTC).JPG;1
\vaca\COW_ZOO_5_6_7_9\39_20210417 (2035).JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_1_4\2_20201215 (8372).JPG;1
\cervidae\2_ciervo_simone_2\37_20201024 (8553).JPG;1
\humanovehiculo\humanovehiculo_Caltech\59531c99-23d2-11e8-a6a3-ec086b02610b.jpg;1
\leporido\LEPORIDRABBITORHARE_ZOO_1_4\6_20201023 (1876).JPG;1
\jabali\jabali_PNC_2014_manuel\c5864IM000064.JPG;1
\cervidae\cervidae_ME_rev_1_donana\37_20201024 (9066).JPG;1
\vacia\empty_SnapshotMountainZebra\MTZ_S1_E06_R3_IMAG0852.JPG;0
\vacia\NOANIMAL_ZOO_5_6_7_9\28_20210318 (700).JPG;0
\mapache\raccoon_CaltechCameraTrap_ME\58b9d695-23d2-11e8-a6a3-ec086b02610b.jpg;1
\leporido\liebre\Liebre_PNC_2012_JC\a33650IM000143.JPG;1
\vacia\empty_IslandConservationCameraTraps\ecuador2_ic1607_20150122_064019_img_1039.jpg;0
\vacia\vacias_PNM_2013-O_ISAAC\f4153IM000221.JPG;0
\leporido\rabbit_CaltechCameraTrap_ME\58c97cea-23d2-11e8-a6a3-ec086b02610b.jpg;1
\lince\Lince_b_Linces2_Leo_JC\lince154 (45).JPG;1
\vacia\NOANIMAL_ZOO_5_6_7_9\50_20210417 (23670).JPG;0
\vacia\NOANIMAL_ZOO_5_6_7_9\1_20210319 (562).JPG;0
\tejon\Badger_mammalWeb\20337.jpg;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\28_20210615 (2615).JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\49_20210408 (646).JPG;1
\zorro\Zorro_Pepe_IREC\Zorro_Pepe_Irec_ME\IMAG0112_(6).JPG;1
\vacia\NOANIMAL_ZOO_1_4\6_20201116 (3097).JPG;0
\vacia\vacias_1_de_2_PNC_2012_ISAAC\a52874IM000222.JPG;0
\lince\Lince_b_Linces2_Leo_JC\lince216 (367).JPG;1
\zorro\zorro_PNC_2013-O_RED_ISAAC\b1065IM000100.JPG;1
\vacia\NOANIMAL_ZOO_5_6_7_9\50_20210408 (22747).JPG;0
\cervidae\2_cervido_simone_2\34_20201024 (6930).JPG;1
\micromamiferos\rodent_CaltechCameraTrap_JC\Roedor_ rodent_CaltechCameraTrap_JC\58fd7cdb-23d2-11e8-a6a3-ec086b02610b.jpg;1
\ave\ave_ave_WellingtonCameraTraps_SS\140116080632044as081.JPG;1
\vacia\empty_IslandConservationCameraTraps\dominicanrepublic_cam0425abril2015_20130807_050612_sunp0650.jpg;0
\vacia\empty_IslandConservationCameraTraps\dominicanrepublic_cam0425abril2015_20130824_045336_sunp5224.jpg;0
\cervidae\ciervo_PNC_2014_ISAAC\c21740IM000109.JPG;1
\cervidae\deer_CaltechCameraTrap\59e5defa-23d2-11e8-a6a3-ec086b02610b.jpg;1
\mapache\raccoon_CaltechCameraTrap_ME\58d47cec-23d2-11e8-a6a3-ec086b02610b.jpg;1
\vacia\vacias_1_de_2_PNC_2012_ISAAC\a38912IMAG0654.JPG;0
\vacia\empty_SnapshotMountainZebra\MTZ_S1_D07_R1_IMAG0980.JPG;0
\cervidae\corzo_alumno_2_AM_JC\DSCF0051_frame090.jpg;1
\vacia\empty_IslandConservationCameraTraps\dominicanrepublic_cam0425abril2015_20130808_042338_sunp1086.jpg;0
\vacia\vacias_PNM_2013-O_ISAAC\f3017IMAG0782.JPG;0
\vacia\empty_IslandConservationCameraTraps\chile_filipiananbek2013_0811201391558.jpg;0
\humanovehiculo\humano_vehiculo_PNC_2013-I_ISAAC\4723IM000002.JPG;1
\ave\OTHERSPECIES_ZOO_5_6_7_9\38_20210618 (2730).JPG;1
\vacia\empty_IslandConservationCameraTraps\dominicanrepublic_cam0425abril2015_20130808_044317_sunp1185.jpg;0
\lince\Lince_b_Linces2_Leo_JC\lince228 (684).JPG;1
\vacia\empty_IslandConservationCameraTraps\dominicanrepublic_cam1826julio2015_20150713_094125_img_2115.jpg;0
\vaca\vaca_alumno_1_AM_2\21_20201025 (5435).JPG;1
\leporido\rabbit_CaltechCameraTrap_ME\5954aafb-23d2-11e8-a6a3-ec086b02610b.jpg;1
\leporido\lagomorpha_alumno_TH_3_TH_JC\6_20201023 (3050).JPG;1
\humanovehiculo\car_CaltechCameraTrap_ME\vehiculo\586ae177-23d2-11e8-a6a3-ec086b02610b.jpg;1
\vacia\NOANIMAL_ZOO_5_6_7_9\25_20210417 (3324).JPG;0
\vacia\NOANIMAL_ZOO_5_6_7_9\25_20210319 (1587).JPG;0
\cervidae\CERVIDREDORFALLOWDEER_ZOO_1_4\8_20201029 (13).JPG;1
\vacia\NOANIMAL_ZOO_5_6_7_9\31_20210615 (924).JPG;0
\vaca\COW_ZOO_1_4\2_20201117 (927).JPG;1
\vacia\vacias_PNC_2014_ISAAC\c27218IM000008.JPG;0
\gato_domestico\gato_WellingtonCameraTraps_SS\030816032538031bl233.JPG;1
\vacia\NOANIMAL_ZOO_1_4\6_20201116 (4862).JPG;0
\ave\ave_ave_WellingtonCameraTraps_SS\010116115142051aS091.JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_5_6_7_9\35_20210218 (2546) (2021_04_15 06_16_22 UTC).JPG;1
\gato_domestico\Gato_domestico_alumno_2_AM_JC\Felcat _frame040.jpg;1
\gato_domestico\cat_CaltechCameraTrap\59bca6e5-23d2-11e8-a6a3-ec086b02610b.jpg;1
\vacia\vacia_Paco_Carro_JC\01130569.JPG;0
\ave\bird_CaltechCameraTrap\59c99edf-23d2-11e8-a6a3-ec086b02610b.jpg;1
\vacia\NOANIMAL_ZOO_5_6_7_9\28_20210417 (4592).JPG;0
\zorro\ZORRO_PNM_2013-I_ISAAC\e5659IMAG0075.JPG;1
\cervidae\CERVIDREDORFALLOWDEER_ZOO_1_4\18_20201024 (510).JPG;1
\leporido\rabbit_IslandConservationCameraTraps\chile_piedra012013_19012013234007.jpg;1
\vacia\NOANIMAL_ZOO_1_4\28_20201019 (1959).JPG;0
